title_id,tag
28686-hand,Strong Female Lead
28686-hand,Hot-Tempered Male Lead
28686-hand,Ghost-seeing Male Lead
28686-hand,Orphan Female Lead
28686-hand,Ghost (Vote or add tags)
713549-d-p-season-2,Male Centered Plot
713549-d-p-season-2,Bromance
713549-d-p-season-2,Post-traumatic Stress Disorder (PTSD)
713549-d-p-season-2,Soldier Male Lead
713549-d-p-season-2,Fight For Justice
713549-d-p-season-2,Black Comedy
713549-d-p-season-2,Noir
713549-d-p-season-2,Adapted From A Webtoon
713549-d-p-season-2,Graphic Violence
713549-d-p-season-2,Teammates' Relationship (Vote or add tags)
18894-strong-woman-do-bong-soon,Strong Female Lead
18894-strong-woman-do-bong-soon,Female Lead Action Scenes
18894-strong-woman-do-bong-soon,Superhuman Strength
18894-strong-woman-do-bong-soon,Love Triangle
18894-strong-woman-do-bong-soon,Nice Male Lead
18894-strong-woman-do-bong-soon,Rich Man/Poor Woman
18894-strong-woman-do-bong-soon,Father-Daughter Relationship
18894-strong-woman-do-bong-soon,Gang
18894-strong-woman-do-bong-soon,Boss-Employee Relationship
18894-strong-woman-do-bong-soon,Rich Male Lead (Vote or add tags)
53535-penthouse,Motherhood
53535-penthouse,Revenge
53535-penthouse,Greed
53535-penthouse,Jealousy
53535-penthouse,School Bullying
53535-penthouse,Multiple Couples
53535-penthouse,Rich Male Lead
53535-penthouse,School Rivalry
53535-penthouse,High Society
53535-penthouse,Mother-Daughter Relationship (Vote or add tags)
680959-the-penthouse-season-2,Revenge
680959-the-penthouse-season-2,Corruption
680959-the-penthouse-season-2,High Class Society
680959-the-penthouse-season-2,Greed
680959-the-penthouse-season-2,Murder
680959-the-penthouse-season-2,Rich Male Lead
680959-the-penthouse-season-2,Motherhood
680959-the-penthouse-season-2,School Bullying
680959-the-penthouse-season-2,Rich Female Lead
680959-the-penthouse-season-2,Jealousy (Vote or add tags)
65391-nemesis,Criminal Organization
65391-nemesis,Blood
65391-nemesis,Revenge
65391-nemesis,Badass Female Lead
65391-nemesis,Lying
65391-nemesis,Murder
65391-nemesis,Hidden Identity
65391-nemesis,Gun Violence
65391-nemesis,Gang
65391-nemesis,Double Identity (Vote or add tags)
19684-defendant,Murder
19684-defendant,Amnesia
19684-defendant,Wrongfully Accused
19684-defendant,Identity Swap
19684-defendant,Bromance
19684-defendant,Suspense
19684-defendant,Good Twin/Evil Twin
19684-defendant,Deception
19684-defendant,Competent Male Lead
19684-defendant,Power Struggle (Vote or add tags)
694231-us-that-year,Lovers Reunited
694231-us-that-year,High School Sweethearts
694231-us-that-year,First Love
694231-us-that-year,Healing
694231-us-that-year,Flashback To Past
694231-us-that-year,Love/Hate Relationship
694231-us-that-year,Interview
694231-us-that-year,Second Chance Romance
694231-us-that-year,Coming Of Age
694231-us-that-year,Character Development (Vote or add tags)
10873-kill-me-heal-me,Dissociative Identity Disorder
10873-kill-me-heal-me,Trauma
10873-kill-me-heal-me,Boss-Employee Relationship
10873-kill-me-heal-me,Rich Male Lead
10873-kill-me-heal-me,Psychiatry
10873-kill-me-heal-me,Nice Male Lead
10873-kill-me-heal-me,Mean Male Lead
10873-kill-me-heal-me,Rich Man/Poor Woman
10873-kill-me-heal-me,Psychiatrist Female Lead
10873-kill-me-heal-me,Doctor Female Lead (Vote or add tags)
746193-gold-spoon,Detective Fiction
746193-gold-spoon,Teamwork
746193-gold-spoon,Rich Male Lead
746193-gold-spoon,Investigation
746193-gold-spoon,Team Leader Female Lead
746193-gold-spoon,Immature Male Lead
746193-gold-spoon,Childish Male Lead
746193-gold-spoon,Character Development
746193-gold-spoon,Heir Male Lead
746193-gold-spoon,Conglomerate (Vote or add tags)
699597-king-of-pigs,School Bullying
699597-king-of-pigs,Detective Male Lead
699597-king-of-pigs,School Violence
699597-king-of-pigs,Flashback To Past
699597-king-of-pigs,Revenge
699597-king-of-pigs,Murder
699597-king-of-pigs,Detective Female Lead
699597-king-of-pigs,Child Abuse
699597-king-of-pigs,Mental Illness
699597-king-of-pigs,Investigation (Vote or add tags)
693591-in-house-confrontation,Boss-Employee Relationship
693591-in-house-confrontation,Secondary Couple
693591-in-house-confrontation,Fake Identity
693591-in-house-confrontation,Contract Relationship
693591-in-house-confrontation,Company President (CEO) Male Lead
693591-in-house-confrontation,Double Identity
693591-in-house-confrontation,Sismance
693591-in-house-confrontation,Rich Male Lead
693591-in-house-confrontation,Cheerful Female Lead
693591-in-house-confrontation,Male Chases Female First (Vote or add tags)
717539-the-devil,Spirit Possession
717539-the-devil,Occult
717539-the-devil,Folklore
717539-the-devil,Spirit
717539-the-devil,Student Female Lead
717539-the-devil,Winter Setting
717539-the-devil,Ghost Supporting Character
717539-the-devil,Professor Male Lead
717539-the-devil,Detective Supporting Character
717539-the-devil,Detective Male Lead (Vote or add tags)
711391-the-police-station-next-to-fire-station,Teamwork
711391-the-police-station-next-to-fire-station,Firefighter Male Lead
711391-the-police-station-next-to-fire-station,Slight Romance
711391-the-police-station-next-to-fire-station,Investigation
711391-the-police-station-next-to-fire-station,Paramedic Female Lead
711391-the-police-station-next-to-fire-station,Suspense
711391-the-police-station-next-to-fire-station,Bromance
711391-the-police-station-next-to-fire-station,Student-Teacher Relationship
711391-the-police-station-next-to-fire-station,Selfish Parent
711391-the-police-station-next-to-fire-station,Escape From Death (Vote or add tags)
19510-romantic-doctor-teacher-kim,Strong Male Lead
19510-romantic-doctor-teacher-kim,Hardworking Female Lead
19510-romantic-doctor-teacher-kim,Smart Male Lead
19510-romantic-doctor-teacher-kim,Hardworking Male Lead
19510-romantic-doctor-teacher-kim,Character Development
19510-romantic-doctor-teacher-kim,Slow Burn Romance
19510-romantic-doctor-teacher-kim,Smart Female Lead
19510-romantic-doctor-teacher-kim,Trauma
19510-romantic-doctor-teacher-kim,Male Chases Female First
19510-romantic-doctor-teacher-kim,Strong Female Lead (Vote or add tags)
263-jewel-in-the-palace,Strong Female Lead
263-jewel-in-the-palace,Cooking
263-jewel-in-the-palace,Royal Rules And Etiquette
263-jewel-in-the-palace,Joseon Dynasty
263-jewel-in-the-palace,Doctor Female Lead
263-jewel-in-the-palace,Orphan Female Lead
263-jewel-in-the-palace,Smart Female Lead
263-jewel-in-the-palace,Nice Male Lead
263-jewel-in-the-palace,Slow Burn Romance
263-jewel-in-the-palace,Queen Dowager Supporting Character (Vote or add tags)
52941-eighteen-again,First Love
52941-eighteen-again,Father-Son Relationship
52941-eighteen-again,Father-Daughter Relationship
52941-eighteen-again,Hardworking Female Lead
52941-eighteen-again,Mother-Daughter Relationship
52941-eighteen-again,Life Lesson
52941-eighteen-again,Becoming Young
52941-eighteen-again,Hidden Identity
52941-eighteen-again,Character Development
52941-eighteen-again,Teenage Pregnancy (Vote or add tags)
10619-incomplete-life,Workplace Abuse
10619-incomplete-life,Teamwork
10619-incomplete-life,Adapted From A Webtoon
10619-incomplete-life,Hardworking Male Lead
10619-incomplete-life,Smart Female Lead
10619-incomplete-life,Strong Female Lead
10619-incomplete-life,Nice Male Lead
10619-incomplete-life,Hardworking Female Lead
10619-incomplete-life,Bromance
10619-incomplete-life,Boss-Employee Relationship (Vote or add tags)
33075-strangers-from-hell,Adapted From A Webtoon
33075-strangers-from-hell,Murder
33075-strangers-from-hell,Gaslighting
33075-strangers-from-hell,Mental Torment
33075-strangers-from-hell,Mental Illness
33075-strangers-from-hell,Trauma
33075-strangers-from-hell,Torture
33075-strangers-from-hell,Hot-Tempered Male Lead
33075-strangers-from-hell,Animal Abuse
33075-strangers-from-hell,Animal Death (Vote or add tags)
697585-our-blues,Multiple Mains
697585-our-blues,Anthology
697585-our-blues,Island Setting
697585-our-blues,Middle-Aged Female Lead
697585-our-blues,Friendship
697585-our-blues,Slow Burn Story
697585-our-blues,Depression
697585-our-blues,Father-Daughter Relationship
697585-our-blues,Multiple Couples
697585-our-blues,Middle-Aged Male Lead (Vote or add tags)
22403-chicago-typewriter,Reincarnation
22403-chicago-typewriter,Friendship
22403-chicago-typewriter,Hardworking Male Lead
22403-chicago-typewriter,Hardworking Female Lead
22403-chicago-typewriter,Strong Female Lead
22403-chicago-typewriter,Successful Male Lead
22403-chicago-typewriter,Bromance
22403-chicago-typewriter,Flashback To Past
22403-chicago-typewriter,Tragic Past
22403-chicago-typewriter,Character Development (Vote or add tags)
39221-stove-league,Hardworking Female Lead
39221-stove-league,Baseball
39221-stove-league,Hardworking Male Lead
39221-stove-league,Teamwork
39221-stove-league,Calm Male Lead
39221-stove-league,Tough Male Lead
39221-stove-league,Corruption
39221-stove-league,Successful Male Lead
39221-stove-league,Smart Male Lead
39221-stove-league,Competition (Vote or add tags)
718187-day-of-kidnapping,Black Comedy
718187-day-of-kidnapping,Genius Female Lead
718187-day-of-kidnapping,Teamwork
718187-day-of-kidnapping,Kidnapping
718187-day-of-kidnapping,Nice Male Lead
718187-day-of-kidnapping,Adapted From A Novel
718187-day-of-kidnapping,Investigation
718187-day-of-kidnapping,Suspense
718187-day-of-kidnapping,Ill Child
718187-day-of-kidnapping,Investor Supporting Character (Vote or add tags)
749923-pyramid-game,School Bullying
749923-pyramid-game,Psychological Abuse
749923-pyramid-game,High School
749923-pyramid-game,Adapted From A Webtoon
749923-pyramid-game,Female Centered Plot
749923-pyramid-game,All-Girls School
749923-pyramid-game,Transfer Student Female Lead
749923-pyramid-game,School Setting
749923-pyramid-game,Investigation
749923-pyramid-game,Friendship (Vote or add tags)
701881-hounds,Strong Male Lead
701881-hounds,Bromance
701881-hounds,Debt
701881-hounds,Boxing
701881-hounds,Graphic Violence
701881-hounds,Boxer Male Lead
701881-hounds,Adapted From A Webtoon
701881-hounds,COVID-19
701881-hounds,Skilled Fighter
701881-hounds,Multiple Mains (Vote or add tags)
10904-descendants-of-the-sun,Hardworking Male Lead
10904-descendants-of-the-sun,Friendship
10904-descendants-of-the-sun,Multiple Couples
10904-descendants-of-the-sun,Military
10904-descendants-of-the-sun,Military Training
10904-descendants-of-the-sun,Bromance
10904-descendants-of-the-sun,Strong Male Lead
10904-descendants-of-the-sun,Calm Male Lead
10904-descendants-of-the-sun,Smart Male Lead
10904-descendants-of-the-sun,Medical (Vote or add tags)
29565-hot-blooded-priest,Badass Male Lead
29565-hot-blooded-priest,Eccentric Male Lead
29565-hot-blooded-priest,Sassy Female Lead
29565-hot-blooded-priest,Bromance
29565-hot-blooded-priest,Aggressive Male Lead
29565-hot-blooded-priest,Sismance
29565-hot-blooded-priest,Corruption
29565-hot-blooded-priest,Character Development
29565-hot-blooded-priest,Investigation
29565-hot-blooded-priest,Tragic Past (Vote or add tags)
21687-tunnel,Time Travel
21687-tunnel,Murder
21687-tunnel,Bromance
21687-tunnel,Hardworking Male Lead
21687-tunnel,Hidden Identity
21687-tunnel,Strong Female Lead
21687-tunnel,Character Development
21687-tunnel,Slight Romance
21687-tunnel,Death
21687-tunnel,Teamwork (Vote or add tags)
53101-missing,Ghost-seeing Male Lead
53101-missing,Spirit
53101-missing,Missing Person
53101-missing,Social Justice
53101-missing,Bromance
53101-missing,Righteous Male Lead
53101-missing,Death
53101-missing,Ghost
53101-missing,Teamwork
53101-missing,Smart Female Lead (Vote or add tags)
32925-hotel-del-luna,Strong Female Lead
32925-hotel-del-luna,Boss-Employee Relationship
32925-hotel-del-luna,Ghost
32925-hotel-del-luna,Supernatural
32925-hotel-del-luna,Ghost-seeing Male Lead
32925-hotel-del-luna,Smart Female Lead
32925-hotel-del-luna,Death
32925-hotel-del-luna,Rich Female Lead
32925-hotel-del-luna,Nice Male Lead
32925-hotel-del-luna,Warm Man/Cold Woman (Vote or add tags)
719347-bumped-into-you,Murder
719347-bumped-into-you,Time Travel
719347-bumped-into-you,Investigation
719347-bumped-into-you,1980s
719347-bumped-into-you,Death
719347-bumped-into-you,Calm Male Lead
719347-bumped-into-you,Smart Male Lead
719347-bumped-into-you,News Presenter Male Lead
719347-bumped-into-you,Editor Female Lead
719347-bumped-into-you,Journalist Male Lead (Vote or add tags)
723885-the-worst-evil,Gang
723885-the-worst-evil,Graphic Violence
723885-the-worst-evil,Skilled Fighter
723885-the-worst-evil,Drugs
723885-the-worst-evil,Investigation
723885-the-worst-evil,Married Male Lead
723885-the-worst-evil,1990s
723885-the-worst-evil,Noir
723885-the-worst-evil,Suspense
723885-the-worst-evil,Drama (Vote or add tags)
