Date,Open,High,Low,Close,Adj Close,Volume
2022-07-07,70.500000,71.250000,70.250000,71.250000,71.250000,22544800
2022-07-08,71.500000,71.500000,70.500000,70.750000,70.750000,19498600
2022-07-11,70.500000,70.750000,70.000000,70.750000,70.750000,14227300
2022-07-12,70.250000,70.500000,69.750000,70.000000,70.000000,16738900
2022-07-14,70.000000,70.500000,69.500000,69.750000,69.750000,18757200
2022-07-15,69.750000,70.000000,69.000000,69.750000,69.750000,21725300
